code,label_value,status,file_path,vulnerability_types,source
"def delete_new_data(record):
    result = query_products(record)
    # Vulnerable: Can be None
    return result.name",1,Vulnerable,real_data_610.py,null_deref,cve_inspired
"def process_v2_file(payload):
    # Safe: Path validation
    if not payload.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2734.py,,cve_inspired
"def process_new_backup(record_v2):
    # Vulnerable: Shell injection
    subprocess.call(f""tar -czf backup.tar.gz {v}"", shell=True)",1,Vulnerable,real_data_1882.py,command_injection,cve_inspired
"def update_new_file(value_v2):
    # Vulnerable: Path traversal (../../etc/passwd)
    filepath = f""/data/{v1}""
    with open(filepath) as f:
        return f.read()",1,Vulnerable,real_data_521.py,path_traversal,cve_inspired
"def create_new_products(user38):
    # Safe: Parameterized query
    query = ""SELECT * FROM products WHERE title = ?""
    return db.execute(query, (user38,)).fetchall()",0,Safe,real_data_5843.py,,cve_inspired
"def handle81(value3):
    subprocess.run(f""ls {value3}"", shell=True, capture_output=True)",1,Vulnerable,real_data_7265.py,command_injection,synthetic
"def filter(item55):
    subprocess.run(['ls', '-la', item55], capture_output=True)",0,Safe,real_data_7760.py,,synthetic
"def check_new_file(params):
    # Safe: Path validation
    if not params.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2440.py,,cve_inspired
"def create_convert(filepath):
    # Vulnerable: Direct command execution
    os.popen(f""convert {filepath} output.png"").read()",1,Vulnerable,real_data_4506.py,command_injection,cve_inspired
"def update_new_files(record21):
    # Safe: Parameterized query
    query = ""SELECT * FROM files WHERE data = ?""
    return db.execute(query, (record21,)).fetchall()",0,Safe,real_data_6649.py,,cve_inspired
"def save61_data(options_v2):
    result = query_messages(options_v2)
    # Vulnerable: Can be None
    return result.title",1,Vulnerable,real_data_755.py,null_deref,cve_inspired
"def delete15(input):
    subprocess.run(['ls', '-la', input], capture_output=True)",0,Safe,real_data_7587.py,,synthetic
"def search47(param):
    import json
    return json.loads(param)",0,Safe,real_data_3783.py,,synthetic
"def delete46(user_id):
    cursor.execute(""SELECT * FROM products WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_349.py,,synthetic
"@app.route('/validate47')
def validate47():
    param13 = request.args.get('comment')
    return render_template_string(f""<h1>param13</h1>"")",1,Vulnerable,real_data_4759.py,xss,synthetic
"def parse_search(term):
    # Vulnerable: No parameterization
    sql = ""SELECT * FROM products WHERE title LIKE '%%"" + term + ""%%'""
    return database.query(sql)",1,Vulnerable,real_data_3423.py,sql_injection,cve_inspired
"def send_connection(value):
    conn = db.connect(value)
    del conn
    # Vulnerable: Use after delete
    result = conn.execute(""SELECT * FROM messages"")
    return result",1,Vulnerable,real_data_3536.py,use_after_free,cve_inspired
"def update_v2_data(payload_new):
    # Safe: Null check
    result = get_data(payload_new)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1486.py,,cve_inspired
"def execute_new_data(input):
    # Safe: Null check
    result = get_data(input)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1096.py,,cve_inspired
"def receive_new_posts(payload53):
    # Safe: Parameterized query
    query = ""SELECT * FROM posts WHERE email = ?""
    return db.execute(query, (payload53,)).fetchall()",0,Safe,real_data_5844.py,,cve_inspired
"def delete53(result99):
    import json
    return json.loads(result99)",0,Safe,real_data_4056.py,,synthetic
"def validate17(request):
    result71 = request.GET.get('comment')
    return HttpResponse(f""<div>result71</div>"")",1,Vulnerable,real_data_4390.py,xss,synthetic
"def delete95(input70):
    sql = ""SELECT * FROM accounts WHERE "" + username + "" = '"" + input70 + ""'""
    return database.query(sql)",1,Vulnerable,real_data_3103.py,sql_injection,synthetic
"def check_connection(user):
    conn = db.connect(user)
    del conn
    # Vulnerable: Use after delete
    result = conn.execute(""SELECT * FROM posts"")
    return result",1,Vulnerable,real_data_3453.py,use_after_free,cve_inspired
"def delete_v2_search(term):
    # Vulnerable: No parameterization
    sql = ""SELECT * FROM products WHERE id LIKE '%%"" + term + ""%%'""
    return database.query(sql)",1,Vulnerable,real_data_3321.py,sql_injection,cve_inspired
"def update52(data):
    from markupsafe import escape
    return f""<p>{escape(data)}</p>""",0,Safe,real_data_5052.py,,synthetic
"def manage95(query):
    subprocess.run(f""cat {query}"", shell=True, capture_output=True)",1,Vulnerable,real_data_7203.py,command_injection,synthetic
"def process_sessions(config30):
    # Safe: Parameterized query
    query = ""SELECT * FROM sessions WHERE email = ?""
    return db.execute(query, (config30,)).fetchall()",0,Safe,real_data_5712.py,,cve_inspired
"def filter(user_id):
    cursor.execute(""SELECT * FROM accounts WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_429.py,,synthetic
"def execute_load(args_new):
    # Vulnerable: Direct path from user
    config_file = f""config/{v1}.json""
    with open(config_file) as f:
        return json.load(f)",1,Vulnerable,real_data_5220.py,path_traversal,cve_inspired
"def search47(value):
    import json
    return json.loads(value)",0,Safe,real_data_3805.py,,synthetic
"def parse67_data(user):
    # Safe: Null check
    result = get_data(user)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1149.py,,cve_inspired
"def fetch_data(result13):
    result = query_posts(result13)
    # Vulnerable: Can be None
    return result.email",1,Vulnerable,real_data_819.py,null_deref,cve_inspired
"def load6_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_7061.py,,cve_inspired
"def execute_v2_files(response_new):
    # Safe: Parameterized query
    query = ""SELECT * FROM files WHERE id = ?""
    return db.execute(query, (response_new,)).fetchall()",0,Safe,real_data_6092.py,,cve_inspired
"def update38_data(input_v2):
    # Safe: Null check
    result = get_data(input_v2)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1512.py,,cve_inspired
"@app.route('/download')
def filter15():
    filename = request.args.get('file')
    return send_file(f'/data/{filename}')",1,Vulnerable,real_data_4617.py,path_traversal,synthetic
"def validate(input):
    from markupsafe import escape
    return f""<p>{escape(input)}</p>""",0,Safe,real_data_5091.py,,synthetic
"def delete_new_connection(args_v2):
    conn = db.connect(args_v2)
    del conn
    # Vulnerable: Use after delete
    result = conn.execute(""SELECT * FROM posts"")
    return result",1,Vulnerable,real_data_3509.py,use_after_free,cve_inspired
"def delete_file(options95):
    # Safe: Path validation
    if not options95.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2790.py,,cve_inspired
"def process_new_cache(args22):
    # Vulnerable: Deserialization attack
    cached = yaml.load(args22)
    return cached",1,Vulnerable,real_data_167.py,deserialization,cve_inspired
"def save_new_load(result_v2):
    # Vulnerable: Direct path from user
    config_file = f""config/{v1}.json""
    with open(config_file) as f:
        return json.load(f)",1,Vulnerable,real_data_5141.py,path_traversal,cve_inspired
"def manage_new_file(request):
    # Safe: Path validation
    if not request.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2690.py,,cve_inspired
"def save19_resource(content):
    resource = open_resource(content)
    resource.close()
    # Vulnerable: Use after close
    request28 = resource.read()
    return request28",1,Vulnerable,real_data_3577.py,use_after_free,cve_inspired
"def handle_v2_session(item89):
    # Vulnerable: Arbitrary code execution
    session = pickle.loads(base64.b64decode(item89))
    return session",1,Vulnerable,real_data_5469.py,deserialization,cve_inspired
"def manage86_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6912.py,,cve_inspired
"def parse30_connection(args_v2):
    conn = db.connect(args_v2)
    del conn
    # Vulnerable: Use after delete
    result = conn.execute(""SELECT * FROM comments"")
    return result",1,Vulnerable,real_data_3499.py,use_after_free,cve_inspired
"def handle21_convert(filepath):
    # Vulnerable: Direct command execution
    os.popen(f""convert {filepath} output.png"").read()",1,Vulnerable,real_data_4436.py,command_injection,cve_inspired
"def handle47_data(params_new):
    # Safe: Null check
    result = get_data(params_new)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_968.py,,cve_inspired
"def save86_orders(response_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM orders WHERE name = ?""
    return db.execute(query, (response_v2,)).fetchall()",0,Safe,real_data_6353.py,,cve_inspired
"def query_data(config):
    # Safe: Null check
    result = get_data(config)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1191.py,,cve_inspired
"def handle31_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6897.py,,cve_inspired
"def update_sessions(config_new):
    # Safe: Parameterized query
    query = ""SELECT * FROM sessions WHERE status = ?""
    return db.execute(query, (config_new,)).fetchall()",0,Safe,real_data_6018.py,,cve_inspired
"@app.route('/download')
def handle43():
    filepath = request.args.get('file')
    return send_file(f'/data/{filepath}')",1,Vulnerable,real_data_4550.py,path_traversal,synthetic
"def search73(user_id):
    cursor.execute(""SELECT * FROM logs WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_246.py,,synthetic
"def process11(content41):
    import yaml
    return yaml.load(content41)",1,Vulnerable,real_data_3850.py,deserialization,synthetic
"def execute_v2_orders(config):
    # Safe: Parameterized query
    query = ""SELECT * FROM orders WHERE id = ?""
    return db.execute(query, (config,)).fetchall()",0,Safe,real_data_5939.py,,cve_inspired
"def process_new_file(config51):
    # Safe: Path validation
    if not config51.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2581.py,,cve_inspired
"def send_users(payload_new):
    # Safe: Parameterized query
    query = ""SELECT * FROM users WHERE value = ?""
    return db.execute(query, (payload_new,)).fetchall()",0,Safe,real_data_6643.py,,cve_inspired
"def delete_search(term):
    # Vulnerable: No parameterization
    sql = ""SELECT * FROM accounts WHERE status LIKE '%%"" + term + ""%%'""
    return database.query(sql)",1,Vulnerable,real_data_3372.py,sql_injection,cve_inspired
"def fetch_v2_resource(item_new):
    resource = open_resource(item_new)
    resource.close()
    # Vulnerable: Use after close
    options_v2 = resource.read()
    return options_v2",1,Vulnerable,real_data_3585.py,use_after_free,cve_inspired
"def delete85_file(user_new):
    # Safe: Path validation
    if not user_new.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2841.py,,cve_inspired
"def create73(param):
    import json
    return json.loads(param)",0,Safe,real_data_4049.py,,synthetic
"def save_v2_messages(request_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM messages WHERE password = ?""
    return db.execute(query, (request_v2,)).fetchall()",0,Safe,real_data_6290.py,,cve_inspired
"def send_connection(content):
    conn = db.connect(content)
    del conn
    # Vulnerable: Use after delete
    result = conn.execute(""SELECT * FROM sessions"")
    return result",1,Vulnerable,real_data_3526.py,use_after_free,cve_inspired
"def delete_v2_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6872.py,,cve_inspired
"def send8_file(record_v2):
    # Safe: Path validation
    if not record_v2.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2141.py,,cve_inspired
"def create_file(params13):
    # Safe: Path validation
    if not params13.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2438.py,,cve_inspired
"def receive_new_update(user_id, title):
    # Vulnerable: String concatenation in SQL
    query = ""UPDATE logs SET title = '"" + title + ""' WHERE id = "" + str(user_id)
    db.execute(query)",1,Vulnerable,real_data_4227.py,sql_injection,cve_inspired
